transaction_id,user_id,account_id,amount,currency,transaction_type,merchant_id,beneficiary_id,device_id,ip_address_hash,location,timestamp,is_fraud,scenario
TX14274,USR_1060,ACC_2060,86.68,USD,WIRE,MER_324,BEN_536,DEV_535,3c49e5003110f2c6,"London, UK",2026-09-02 02:46:06.269031+00:00,0,A
TX14957,USR_1180,ACC_2180,55.15,USD,CARD,MER_108,BEN_530,DEV_169,d33c733d20cd7646,"Toronto, CA",2026-09-02 02:51:06.269031+00:00,0,A
TX13929,USR_1098,ACC_2098,239.46,USD,P2P,MER_156,BEN_762,DEV_534,52fe8baed4ca9e50,"Tokyo, JP",2026-09-02 02:52:06.269031+00:00,0,A
TX14704,USR_1242,ACC_2242,1014.75,USD,WIRE,MER_162,BEN_933,DEV_NEW_8156,bda908a866f4be63,"Sydney, AU",2026-09-02 02:58:06.269031+00:00,0,B
TX14330,USR_1200,ACC_2200,78.43,USD,P2P,MER_122,BEN_678,DEV_456,0eaf478a35c62952,"London, UK",2026-09-02 03:01:06.269031+00:00,0,A
TX13718,USR_1217,ACC_2217,99.41,USD,WIRE,MER_148,BEN_820,DEV_770,e7d64b667c42d07d,"London, UK",2026-09-02 03:03:06.269031+00:00,0,A
TX11131,USR_1003,ACC_2003,7764.58,USD,P2P,MER_293,BEN_RING_777,DEV_RING_999,fd5dc3897b156800,"Sydney, AU",2026-09-02 03:11:06.269031+00:00,1,D
TX12687,USR_1182,ACC_2182,99.52,USD,CARD,MER_307,BEN_691,DEV_346,6fe60e5021e846bd,"Tokyo, JP",2026-09-02 03:11:06.269031+00:00,0,A
TX12445,USR_1013,ACC_2013,37.67,USD,P2P,MER_364,BEN_724,DEV_652,c113e887aa08ae7f,"Tokyo, JP",2026-09-02 03:29:06.269031+00:00,0,A
TX14763,USR_1171,ACC_2171,46.39,USD,P2P,MER_384,BEN_820,DEV_523,5e3e0fd56beb0b68,"Toronto, CA",2026-09-02 03:29:06.269031+00:00,0,A
TX12684,USR_1001,ACC_2001,75.55,USD,ACH,MER_379,BEN_866,DEV_323,c630a3784351343b,"Toronto, CA",2026-09-02 03:32:06.269031+00:00,0,A
TX14284,USR_1268,ACC_2268,109.12,USD,ACH,MER_255,BEN_743,DEV_505,520b3672ae9f6d8e,"London, UK",2026-09-02 03:34:06.269031+00:00,0,A
TX13915,USR_1136,ACC_2136,78.42,USD,P2P,MER_388,BEN_982,DEV_228,e687ecdb5a48d3fd,"Toronto, CA",2026-09-02 03:36:06.269031+00:00,0,A
TX14312,USR_1299,ACC_2299,12.16,USD,P2P,MER_118,BEN_560,DEV_570,99545487af393e67,"New York, US",2026-09-02 03:36:06.269031+00:00,0,A
TX13619,USR_1147,ACC_2147,138.66,USD,ACH,MER_175,BEN_526,DEV_711,cc2140b5d86ce2fc,"Toronto, CA",2026-09-02 03:37:06.269031+00:00,0,A
TX14340,USR_1006,ACC_2006,2621.81,USD,P2P,MER_305,BEN_RING_777,DEV_RING_999,fd5dc3897b156800,"New York, US",2026-09-02 03:40:06.269031+00:00,1,D
TX14157,USR_1134,ACC_2134,156.93,USD,WIRE,MER_357,BEN_566,DEV_999,8fa3e619e9acd6ae,"Toronto, CA",2026-09-02 03:46:06.269031+00:00,0,A
TX14843,USR_1151,ACC_2151,206.9,USD,CARD,MER_174,BEN_562,DEV_591,b48b3f861a1e313c,"Tokyo, JP",2026-09-02 03:54:06.269031+00:00,0,A
TX13498,USR_1298,ACC_2298,208.02,USD,CARD,MER_220,BEN_759,DEV_990,77f386399a2800ee,"London, UK",2026-09-02 03:57:06.269031+00:00,0,A
TX12301,USR_1101,ACC_2101,163.24,USD,ACH,MER_110,BEN_793,DEV_570,67cd47b2a74e105a,"Toronto, CA",2026-09-02 03:59:06.269031+00:00,0,A
TX14083,USR_1129,ACC_2129,58.91,USD,WIRE,MER_160,BEN_765,DEV_421,4541428cfc1cd62e,"New York, US",2026-09-02 04:04:06.269031+00:00,0,A
TX11701,USR_1014,ACC_2014,109.51,USD,ACH,MER_217,BEN_536,DEV_446,f808d0e331397ae0,"Toronto, CA",2026-09-02 04:06:06.269031+00:00,0,A
TX14166,USR_1128,ACC_2128,97.92,USD,ACH,MER_371,BEN_690,DEV_492,e116857d689b3cac,"London, UK",2026-09-02 04:06:06.269031+00:00,0,A
TX14528,USR_1128,ACC_2128,842.13,USD,WIRE,MER_139,BEN_NEW_8011,DEV_ATO_9898,46797f753fd686c5,Unknown / Proxy IP,2026-09-02 04:07:06.269031+00:00,1,C
TX14116,USR_1257,ACC_2257,151.91,USD,CARD,MER_147,BEN_982,DEV_175,891555760069fa87,"London, UK",2026-09-02 04:12:06.269031+00:00,0,A
TX12459,USR_1013,ACC_2013,5598.24,USD,P2P,MER_226,BEN_RING_777,DEV_RING_999,fd5dc3897b156800,"Tokyo, JP",2026-09-02 04:18:06.269031+00:00,1,D
TX13952,USR_1026,ACC_2026,102.87,USD,CARD,MER_382,BEN_894,DEV_749,4e21fe86b4614f9c,"New York, US",2026-09-02 04:24:06.269031+00:00,0,A
TX13381,USR_1120,ACC_2120,183.58,USD,WIRE,MER_378,BEN_999,DEV_729,6e6312055dcf2184,"London, UK",2026-09-02 04:25:06.269031+00:00,0,A
TX14909,USR_1269,ACC_2269,13.9,USD,WIRE,MER_313,BEN_568,DEV_387,f73871d4716ca547,"New York, US",2026-09-02 04:26:06.269031+00:00,0,A
TX12280,USR_1139,ACC_2139,59.07,USD,WIRE,MER_263,BEN_566,DEV_420,d3d65ee8b2408bc7,"Tokyo, JP",2026-09-02 04:29:06.269031+00:00,0,A
TX13764,USR_1167,ACC_2167,13.77,USD,CARD,MER_217,BEN_868,DEV_845,b9416ceca6a04ceb,"New York, US",2026-09-02 04:33:06.269031+00:00,0,A
TX13693,USR_1138,ACC_2138,124.1,USD,P2P,MER_337,BEN_580,DEV_350,8d45592dae9f59a0,"Tokyo, JP",2026-09-02 04:38:06.269031+00:00,0,A
TX11788,USR_1005,ACC_2005,2342.78,USD,P2P,MER_294,BEN_RING_777,DEV_RING_999,fd5dc3897b156800,"New York, US",2026-09-02 04:39:06.269031+00:00,1,D
TX13279,USR_1034,ACC_2034,70.98,USD,CARD,MER_307,BEN_598,DEV_782,95848e58ee16c597,"Toronto, CA",2026-09-02 04:51:06.269031+00:00,0,A
TX13946,USR_1138,ACC_2138,135.94,USD,WIRE,MER_347,BEN_537,DEV_594,895fb4d15f41d577,"Tokyo, JP",2026-09-02 04:51:06.269031+00:00,0,A
TX14693,USR_1169,ACC_2169,103.5,USD,P2P,MER_324,BEN_705,DEV_708,3f124d1fb7b436f7,"New York, US",2026-09-02 04:53:06.269031+00:00,0,A
TX14577,USR_1280,ACC_2280,103.79,USD,P2P,MER_398,BEN_633,DEV_463,b6053954f622ffb5,"Sydney, AU",2026-09-02 04:55:06.269031+00:00,0,A
TX13763,USR_1075,ACC_2075,140.25,USD,ACH,MER_253,BEN_961,DEV_572,7a29d09e4d3a3ef7,"New York, US",2026-09-02 04:55:06.269031+00:00,0,A
TX14750,USR_1022,ACC_2022,570.14,USD,P2P,MER_334,BEN_843,DEV_NEW_1825,3c01e3e24c52cd5e,"Sydney, AU",2026-09-02 04:58:06.269031+00:00,1,B
TX14178,USR_1294,ACC_2294,117.62,USD,WIRE,MER_167,BEN_927,DEV_481,c6bb668bbeb4bf8e,"Sydney, AU",2026-09-02 05:04:06.269031+00:00,0,A
TX13301,USR_1002,ACC_2002,188.87,USD,ACH,MER_149,BEN_610,DEV_877,b88369def7f91b96,"Tokyo, JP",2026-09-02 05:04:06.269031+00:00,0,A
TX13471,USR_1292,ACC_2292,5.0,USD,P2P,MER_248,BEN_525,DEV_840,47a7d5c3ae210030,"London, UK",2026-09-02 05:08:06.269031+00:00,0,A
TX13228,USR_1152,ACC_2152,142.01,USD,WIRE,MER_239,BEN_609,DEV_394,145d8ecfad10b8a6,"Sydney, AU",2026-09-02 05:10:06.269031+00:00,0,A
TX13292,USR_1295,ACC_2295,10.2,USD,P2P,MER_283,BEN_791,DEV_964,a64a19e570d11404,"Toronto, CA",2026-09-02 05:22:06.269031+00:00,0,A
TX13512,USR_1070,ACC_2070,5.0,USD,P2P,MER_357,BEN_839,DEV_425,34aa4d9d426ce603,"Sydney, AU",2026-09-02 05:22:06.269031+00:00,0,A
TX13472,USR_1152,ACC_2152,1933.36,USD,WIRE,MER_387,BEN_NEW_9404,DEV_ATO_5918,3f83f1cb542d1122,Unknown / Proxy IP,2026-09-02 05:23:06.269031+00:00,1,C
TX14782,USR_1165,ACC_2165,164.73,USD,WIRE,MER_315,BEN_646,DEV_654,6a209799414ac9ae,"Sydney, AU",2026-09-02 05:24:06.269031+00:00,0,A
TX14440,USR_1256,ACC_2256,681.88,USD,CARD,MER_263,BEN_CAR_DEALER_100,DEV_UPGRADE_3825,3c88c3dde07ae353,"Toronto, CA",2026-09-02 05:25:06.269031+00:00,0,E
TX14313,USR_1088,ACC_2088,92.35,USD,ACH,MER_334,BEN_901,DEV_707,e81465da5a78a239,"Toronto, CA",2026-09-02 05:26:06.269031+00:00,0,A
TX14103,USR_1035,ACC_2035,73.93,USD,WIRE,MER_342,BEN_738,DEV_411,ffb021a2722f6a99,"Toronto, CA",2026-09-02 05:31:06.269031+00:00,0,A
TX14349,USR_1260,ACC_2260,94.93,USD,ACH,MER_146,BEN_703,DEV_126,c76f81af2463d382,"New York, US",2026-09-02 05:35:06.269031+00:00,0,A
TX12946,USR_1187,ACC_2187,88.19,USD,WIRE,MER_216,BEN_667,DEV_337,a1cb0cc2002ac8fe,"Toronto, CA",2026-09-02 05:39:06.269031+00:00,0,A
TX13468,USR_1155,ACC_2155,181.61,USD,P2P,MER_189,BEN_967,DEV_887,ce61f694417a43be,"Toronto, CA",2026-09-02 05:49:06.269031+00:00,0,A
TX13963,USR_1024,ACC_2024,134.01,USD,P2P,MER_383,BEN_553,DEV_926,c7a29d5a635cc9d9,"Toronto, CA",2026-09-02 05:53:06.269031+00:00,0,A
TX14376,USR_1035,ACC_2035,118.25,USD,WIRE,MER_143,BEN_845,DEV_411,366dd80803ad332d,"Toronto, CA",2026-09-02 05:54:06.269031+00:00,0,A
TX11224,USR_1003,ACC_2003,125.32,USD,ACH,MER_140,BEN_972,DEV_967,5fb8c19f162b2fd9,"Sydney, AU",2026-09-02 05:58:06.269031+00:00,0,A
TX14857,USR_1110,ACC_2110,124.92,USD,CARD,MER_165,BEN_786,DEV_417,4c245ca65429c4d7,"Toronto, CA",2026-09-02 06:23:06.269031+00:00,0,A
TX13631,USR_1231,ACC_2231,141.4,USD,P2P,MER_392,BEN_627,DEV_283,f3e6e6aad46a7ebd,"Toronto, CA",2026-09-02 06:27:06.269031+00:00,0,A
TX14050,USR_1150,ACC_2150,5.0,USD,WIRE,MER_247,BEN_626,DEV_645,ef6f595e325406c8,"Tokyo, JP",2026-09-02 06:28:06.269031+00:00,0,A
TX14880,USR_1291,ACC_2291,113.25,USD,P2P,MER_146,BEN_545,DEV_804,73383021c91189cd,"New York, US",2026-09-02 06:33:06.269031+00:00,0,A
TX11913,USR_1160,ACC_2160,18.31,USD,WIRE,MER_212,BEN_853,DEV_576,6cbbb8d9648be29a,"Toronto, CA",2026-09-02 06:45:06.269031+00:00,0,A
TX14529,USR_1170,ACC_2170,70.11,USD,P2P,MER_221,BEN_895,DEV_615,f0cd8fb7596faa02,"Toronto, CA",2026-09-02 06:45:06.269031+00:00,0,A
TX14173,USR_1253,ACC_2253,86.23,USD,CARD,MER_193,BEN_516,DEV_281,45f4a1d19d86b658,"Toronto, CA",2026-09-02 06:45:06.269031+00:00,0,A
TX13496,USR_1093,ACC_2093,98.47,USD,WIRE,MER_346,BEN_553,DEV_994,fa54c7e2e8ed5049,"New York, US",2026-09-02 06:46:06.269031+00:00,0,A
TX12782,USR_1142,ACC_2142,99.97,USD,P2P,MER_235,BEN_555,DEV_151,bcd8541d04723bde,"Sydney, AU",2026-09-02 06:58:06.269031+00:00,0,A
TX12769,USR_1195,ACC_2195,90.05,USD,P2P,MER_171,BEN_724,DEV_798,e6d664e190e0dcae,"Sydney, AU",2026-09-02 07:08:06.269031+00:00,0,A
TX14716,USR_1027,ACC_2027,170.46,USD,WIRE,MER_382,BEN_689,DEV_214,1c63c3c47526e1d4,"London, UK",2026-09-02 07:09:06.269031+00:00,0,A
TX13671,USR_1070,ACC_2070,5.0,USD,ACH,MER_164,BEN_839,DEV_425,34aa4d9d426ce603,"Sydney, AU",2026-09-02 07:10:06.269031+00:00,0,A
TX13973,USR_1117,ACC_2117,76.44,USD,P2P,MER_340,BEN_519,DEV_201,f0d3fb6b451af130,"London, UK",2026-09-02 07:10:06.269031+00:00,0,A
TX13678,USR_1067,ACC_2067,62.18,USD,CARD,MER_174,BEN_741,DEV_610,f80d4ec22628293a,"Tokyo, JP",2026-09-02 07:14:06.269031+00:00,0,A
TX14520,USR_1255,ACC_2255,80.94,USD,CARD,MER_352,BEN_524,DEV_355,ccfdb0e012ebf470,"New York, US",2026-09-02 07:19:06.269031+00:00,0,A
TX14048,USR_1099,ACC_2099,774.59,USD,P2P,MER_170,BEN_984,DEV_NEW_2920,a337844e39f0a6d2,"New York, US",2026-09-02 07:20:06.269031+00:00,1,B
TX14814,USR_1123,ACC_2123,49.08,USD,P2P,MER_197,BEN_917,DEV_144,3c20fd93e10a2c4d,"Tokyo, JP",2026-09-02 07:21:06.269031+00:00,0,A
TX14731,USR_1061,ACC_2061,40.36,USD,WIRE,MER_321,BEN_955,DEV_579,a8a0e5e079ff595f,"Tokyo, JP",2026-09-02 07:24:06.269031+00:00,0,A
TX14826,USR_1085,ACC_2085,25.05,USD,WIRE,MER_210,BEN_535,DEV_905,df3739cee9a7f836,"Toronto, CA",2026-09-02 07:45:06.269031+00:00,0,A
TX14698,USR_1073,ACC_2073,22.36,USD,CARD,MER_250,BEN_514,DEV_332,e5324ea32e3f72f6,"New York, US",2026-09-02 07:46:06.269031+00:00,0,A
TX13991,USR_1202,ACC_2202,42.48,USD,P2P,MER_209,BEN_601,DEV_916,6479e01d7b163595,"Sydney, AU",2026-09-02 07:48:06.269031+00:00,0,A
TX13216,USR_1112,ACC_2112,119.02,USD,WIRE,MER_178,BEN_672,DEV_619,21a2fd522723acff,"Toronto, CA",2026-09-02 07:49:06.269031+00:00,0,A
TX13933,USR_1298,ACC_2298,112.24,USD,P2P,MER_381,BEN_525,DEV_269,77f386399a2800ee,"London, UK",2026-09-02 07:49:06.269031+00:00,0,A
TX13225,USR_1112,ACC_2112,1144.11,USD,WIRE,MER_192,BEN_NEW_8812,DEV_ATO_9594,1826438b343df783,Unknown / Proxy IP,2026-09-02 07:53:06.269031+00:00,1,C
TX14874,USR_1184,ACC_2184,5.0,USD,WIRE,MER_217,BEN_770,DEV_184,856933acc112b8e0,"Tokyo, JP",2026-09-02 08:01:06.269031+00:00,0,A
TX14158,USR_1209,ACC_2209,29.89,USD,CARD,MER_379,BEN_868,DEV_686,19cd5e10192a7982,"Tokyo, JP",2026-09-02 08:04:06.269031+00:00,0,A
TX13495,USR_1032,ACC_2032,119.36,USD,CARD,MER_395,BEN_761,DEV_139,0bbd6e1752497cd8,"Tokyo, JP",2026-09-02 08:07:06.269031+00:00,0,A
TX12987,USR_1051,ACC_2051,89.15,USD,P2P,MER_343,BEN_543,DEV_710,b397558ee799977c,"New York, US",2026-09-02 08:09:06.269031+00:00,0,A
TX13569,USR_1292,ACC_2292,23.35,USD,WIRE,MER_284,BEN_635,DEV_840,47a7d5c3ae210030,"London, UK",2026-09-02 08:16:06.269031+00:00,0,A
TX12520,USR_1279,ACC_2279,35.78,USD,CARD,MER_271,BEN_549,DEV_274,98f7d33c8fc726ac,"London, UK",2026-09-02 08:22:06.269031+00:00,0,A
TX14388,USR_1201,ACC_2201,77.97,USD,P2P,MER_269,BEN_782,DEV_123,91e7767500f47f48,"London, UK",2026-09-02 08:26:06.269031+00:00,0,A
TX13570,USR_1293,ACC_2293,32.46,USD,P2P,MER_268,BEN_570,DEV_218,5fcbcf952ebe4639,"New York, US",2026-09-02 08:26:06.269031+00:00,0,A
TX14415,USR_1066,ACC_2066,38.0,USD,CARD,MER_160,BEN_708,DEV_745,722c81b0c225405a,"London, UK",2026-09-02 08:32:06.269031+00:00,0,A
TX14016,USR_1221,ACC_2221,55.95,USD,ACH,MER_143,BEN_571,DEV_703,2ba65b50195c3319,"Sydney, AU",2026-09-02 08:36:06.269031+00:00,0,A
TX14798,USR_1066,ACC_2066,873.8,USD,WIRE,MER_158,BEN_NEW_8020,DEV_ATO_7423,3b4fc71af67bb05e,Unknown / Proxy IP,2026-09-02 08:37:06.269031+00:00,1,C
TX14469,USR_1166,ACC_2166,152.38,USD,P2P,MER_301,BEN_834,DEV_486,c8ad27d26d0d4858,"Toronto, CA",2026-09-02 08:41:06.269031+00:00,0,A
TX12605,USR_1244,ACC_2244,113.98,USD,P2P,MER_381,BEN_651,DEV_386,fcc47ac65be5665e,"Toronto, CA",2026-09-02 08:45:06.269031+00:00,0,A
TX14021,USR_1286,ACC_2286,5.0,USD,ACH,MER_306,BEN_964,DEV_803,67dbe69b22e1a125,"Tokyo, JP",2026-09-02 08:45:06.269031+00:00,0,A
TX13646,USR_1190,ACC_2190,5.0,USD,ACH,MER_224,BEN_942,DEV_205,b887672fb3b147e6,"Toronto, CA",2026-09-02 08:45:06.269031+00:00,0,A
TX14906,USR_1108,ACC_2108,162.09,USD,ACH,MER_244,BEN_969,DEV_140,63da350cf0be46c5,"Sydney, AU",2026-09-02 08:46:06.269031+00:00,0,A
TX14189,USR_1286,ACC_2286,122.93,USD,WIRE,MER_306,BEN_NEW_8698,DEV_ATO_8849,aedcc62c0a19e798,Unknown / Proxy IP,2026-09-02 08:47:06.269031+00:00,1,C
TX13406,USR_1145,ACC_2145,66.86,USD,WIRE,MER_183,BEN_957,DEV_830,5286bf21461c013e,"Sydney, AU",2026-09-02 08:47:06.269031+00:00,0,A
TX13290,USR_1017,ACC_2017,46.34,USD,CARD,MER_326,BEN_736,DEV_296,8c715aa596b7f198,"Sydney, AU",2026-09-02 08:48:06.269031+00:00,0,A
TX13835,USR_1034,ACC_2034,68.49,USD,CARD,MER_189,BEN_598,DEV_518,2a9d9783bdddca1f,"Toronto, CA",2026-09-02 08:48:06.269031+00:00,0,A
TX14129,USR_1259,ACC_2259,128.27,USD,P2P,MER_144,BEN_527,DEV_198,9a6601d20f581d5c,"Sydney, AU",2026-09-02 08:54:06.269031+00:00,0,A
TX13541,USR_1023,ACC_2023,157.75,USD,WIRE,MER_245,BEN_950,DEV_175,ef68c766279b5ce9,"London, UK",2026-09-02 08:56:06.269031+00:00,0,A
TX13692,USR_1028,ACC_2028,73.01,USD,WIRE,MER_281,BEN_849,DEV_415,367de0248003677f,"New York, US",2026-09-02 08:59:06.269031+00:00,0,A
TX13832,USR_1125,ACC_2125,9.65,USD,ACH,MER_379,BEN_872,DEV_608,3bd97ae68c3711b6,"Toronto, CA",2026-09-02 09:05:06.269031+00:00,0,A
TX12487,USR_1101,ACC_2101,127.14,USD,WIRE,MER_248,BEN_793,DEV_570,67cd47b2a74e105a,"Toronto, CA",2026-09-02 09:08:06.269031+00:00,0,A
TX14237,USR_1162,ACC_2162,154.65,USD,WIRE,MER_184,BEN_793,DEV_179,93b1c2216db49997,"Toronto, CA",2026-09-02 09:16:06.269031+00:00,0,A
TX14125,USR_1189,ACC_2189,71.81,USD,CARD,MER_329,BEN_684,DEV_424,d0509ec5865f2372,"Tokyo, JP",2026-09-02 09:18:06.269031+00:00,0,A
TX13386,USR_1040,ACC_2040,29.21,USD,P2P,MER_296,BEN_570,DEV_830,3eb4005ac7b49cb1,"Tokyo, JP",2026-09-02 09:20:06.269031+00:00,0,A
TX13694,USR_1293,ACC_2293,127.44,USD,ACH,MER_187,BEN_570,DEV_856,5fcbcf952ebe4639,"New York, US",2026-09-02 09:21:06.269031+00:00,0,A
TX13061,USR_1124,ACC_2124,45.87,USD,WIRE,MER_273,BEN_688,DEV_899,b4895ee1beb11ace,"Tokyo, JP",2026-09-02 09:27:06.269031+00:00,0,A
TX13332,USR_1235,ACC_2235,184.36,USD,P2P,MER_122,BEN_572,DEV_310,1fe9fcc6678ffd0c,"Sydney, AU",2026-09-02 09:33:06.269031+00:00,0,A
TX12047,USR_1014,ACC_2014,129.79,USD,P2P,MER_116,BEN_536,DEV_446,f808d0e331397ae0,"Toronto, CA",2026-09-02 09:35:06.269031+00:00,0,A
TX13041,USR_1289,ACC_2289,122.42,USD,P2P,MER_158,BEN_925,DEV_777,d86fed0966b732bb,"Toronto, CA",2026-09-02 09:42:06.269031+00:00,0,A
TX13802,USR_1023,ACC_2023,106.21,USD,WIRE,MER_324,BEN_951,DEV_175,549711726c0cadf1,"London, UK",2026-09-02 09:43:06.269031+00:00,0,A
TX14604,USR_1152,ACC_2152,153.12,USD,WIRE,MER_239,BEN_609,DEV_394,bd5e4722f4a3f853,"Sydney, AU",2026-09-02 09:48:06.269031+00:00,0,A
TX13959,USR_1023,ACC_2023,151.39,USD,WIRE,MER_180,BEN_535,DEV_175,ef68c766279b5ce9,"London, UK",2026-09-02 09:55:06.269031+00:00,0,A
TX14055,USR_1031,ACC_2031,43.84,USD,WIRE,MER_114,BEN_774,DEV_985,ee85905019f3301c,"Tokyo, JP",2026-09-02 10:04:06.269031+00:00,0,A
TX14697,USR_1116,ACC_2116,104.42,USD,P2P,MER_141,BEN_691,DEV_327,0afa7d2175280287,"New York, US",2026-09-02 10:05:06.269031+00:00,0,A
TX14277,USR_1298,ACC_2298,118.27,USD,P2P,MER_214,BEN_525,DEV_990,77f386399a2800ee,"London, UK",2026-09-02 10:05:06.269031+00:00,0,A
TX13663,USR_1198,ACC_2198,125.79,USD,CARD,MER_365,BEN_613,DEV_439,9b0f4b33f9b12ba7,"New York, US",2026-09-02 10:05:06.269031+00:00,0,A
TX13622,USR_1096,ACC_2096,194.3,USD,ACH,MER_332,BEN_771,DEV_679,6427c36c4f3ddfa5,"New York, US",2026-09-02 10:08:06.269031+00:00,0,A
TX13272,USR_1009,ACC_2009,8600.88,USD,P2P,MER_236,BEN_RING_777,DEV_RING_999,fd5dc3897b156800,"New York, US",2026-09-02 10:19:06.269031+00:00,1,D
TX14899,USR_1253,ACC_2253,66.28,USD,CARD,MER_262,BEN_790,DEV_230,45f4a1d19d86b658,"Toronto, CA",2026-09-02 10:26:06.269031+00:00,0,A
TX14920,USR_1253,ACC_2253,858.6,USD,WIRE,MER_262,BEN_NEW_8888,DEV_ATO_9680,1fd16e299d346002,Unknown / Proxy IP,2026-09-02 10:29:06.269031+00:00,1,C
TX14453,USR_1248,ACC_2248,75.85,USD,WIRE,MER_388,BEN_858,DEV_280,f39d9230d2c100e0,"Tokyo, JP",2026-09-02 10:39:06.269031+00:00,0,A
TX13110,USR_1142,ACC_2142,168.81,USD,P2P,MER_306,BEN_555,DEV_151,87c723e76a7e0203,"Sydney, AU",2026-09-02 10:40:06.269031+00:00,0,A
TX12262,USR_1243,ACC_2243,47.61,USD,ACH,MER_195,BEN_695,DEV_687,374dcf84a838dbb4,"Sydney, AU",2026-09-02 10:42:06.269031+00:00,0,A
TX14892,USR_1114,ACC_2114,85.95,USD,P2P,MER_182,BEN_695,DEV_298,c9dd0282c5c3f36e,"Sydney, AU",2026-09-02 10:44:06.269031+00:00,0,A
TX14054,USR_1270,ACC_2270,229.93,USD,WIRE,MER_306,BEN_920,DEV_552,1c3a07e244071917,"Sydney, AU",2026-09-02 10:58:06.269031+00:00,0,A
TX14222,USR_1263,ACC_2263,69.44,USD,P2P,MER_392,BEN_937,DEV_648,c7e72f84ea95305d,"London, UK",2026-09-02 11:04:06.269031+00:00,0,A
TX13922,USR_1283,ACC_2283,201.63,USD,CARD,MER_344,BEN_824,DEV_690,b52082bae5419f55,"New York, US",2026-09-02 11:04:06.269031+00:00,0,A
TX14139,USR_1157,ACC_2157,84.27,USD,ACH,MER_272,BEN_734,DEV_971,82338ff02e297db6,"New York, US",2026-09-02 11:24:06.269031+00:00,0,A
TX14536,USR_1267,ACC_2267,142.41,USD,CARD,MER_306,BEN_742,DEV_988,4a5972ea9c44bd37,"Tokyo, JP",2026-09-02 11:25:06.269031+00:00,0,A
TX13861,USR_1074,ACC_2074,69.16,USD,WIRE,MER_295,BEN_589,DEV_541,cce06b3c7fc49509,"London, UK",2026-09-02 11:29:06.269031+00:00,0,A
TX13127,USR_1101,ACC_2101,98.68,USD,CARD,MER_248,BEN_713,DEV_570,67cd47b2a74e105a,"Toronto, CA",2026-09-02 11:35:06.269031+00:00,0,A
TX14470,USR_1079,ACC_2079,125.11,USD,ACH,MER_158,BEN_925,DEV_279,01ccb63b20374c9e,"Tokyo, JP",2026-09-02 11:49:06.269031+00:00,0,A
TX13645,USR_1124,ACC_2124,64.06,USD,P2P,MER_323,BEN_688,DEV_982,6368a1fc6b09e2af,"Tokyo, JP",2026-09-02 11:52:06.269031+00:00,0,A
TX12493,USR_1007,ACC_2007,84.69,USD,CARD,MER_319,BEN_571,DEV_317,b5ece0cc735b0b5b,"Sydney, AU",2026-09-02 12:18:06.269031+00:00,0,A
TX13069,USR_1204,ACC_2204,31.19,USD,CARD,MER_188,BEN_800,DEV_216,d31bda7984910180,"Tokyo, JP",2026-09-02 12:24:06.269031+00:00,0,A
TX14490,USR_1209,ACC_2209,20.77,USD,P2P,MER_317,BEN_868,DEV_686,19cd5e10192a7982,"Tokyo, JP",2026-09-02 12:25:06.269031+00:00,0,A
TX12842,USR_1243,ACC_2243,47.41,USD,ACH,MER_209,BEN_849,DEV_687,3ff853a1c744a0b6,"Sydney, AU",2026-09-02 12:26:06.269031+00:00,0,A
TX14820,USR_1116,ACC_2116,65.62,USD,ACH,MER_291,BEN_691,DEV_327,0afa7d2175280287,"New York, US",2026-09-02 12:35:06.269031+00:00,0,A
TX14502,USR_1044,ACC_2044,107.29,USD,CARD,MER_242,BEN_694,DEV_151,57b5ef6ca2f69bab,"Sydney, AU",2026-09-02 12:37:06.269031+00:00,0,A
TX14420,USR_1125,ACC_2125,59.82,USD,WIRE,MER_192,BEN_872,DEV_608,3bd97ae68c3711b6,"Toronto, CA",2026-09-02 13:01:06.269031+00:00,0,A
TX14729,USR_1028,ACC_2028,138.93,USD,ACH,MER_386,BEN_849,DEV_415,2ae2dd1e0363c949,"New York, US",2026-09-02 13:03:06.269031+00:00,0,A
TX13563,USR_1037,ACC_2037,112.74,USD,WIRE,MER_154,BEN_852,DEV_524,47d647a2985d1a90,"Sydney, AU",2026-09-02 13:05:06.269031+00:00,0,A
TX14682,USR_1000,ACC_2000,97.75,USD,CARD,MER_144,BEN_879,DEV_125,e5b5a7e8cd8467b3,"London, UK",2026-09-02 13:11:06.269031+00:00,0,A
TX13274,USR_1009,ACC_2009,42.66,USD,CARD,MER_250,BEN_953,DEV_641,f95917160c8c9e2a,"New York, US",2026-09-02 13:17:06.269031+00:00,0,A
TX11941,USR_1160,ACC_2160,45.2,USD,P2P,MER_212,BEN_827,DEV_576,337d54f89d9cced9,"Toronto, CA",2026-09-02 13:18:06.269031+00:00,0,A
TX14488,USR_1105,ACC_2105,35.9,USD,CARD,MER_255,BEN_725,DEV_678,0cc56806395d3d2b,"Tokyo, JP",2026-09-02 13:18:06.269031+00:00,0,A
TX14478,USR_1293,ACC_2293,48.27,USD,ACH,MER_324,BEN_936,DEV_218,aebc04d764177518,"New York, US",2026-09-02 13:20:06.269031+00:00,0,A
TX14306,USR_1190,ACC_2190,56.22,USD,P2P,MER_311,BEN_506,DEV_205,b887672fb3b147e6,"Toronto, CA",2026-09-02 13:23:06.269031+00:00,0,A
